item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword,scrape_timestamp
7305710834,Zara,Dresses,Top halter satinado Zara,XS / 34 / 6,Nuevo con etiquetas,Women,11.0,EUR,2025-10-13T12:19:22,https://www.vinted.es/items/7305710834-top-halter-satinado-zara,219103979,True,,,2025-10-13T21:38:27.401138
7306995011,Zara,Dresses,Vestido negro zara sin estrenar,S / 36 / 8,Nuevo con etiquetas,Women,5.0,EUR,2025-10-13T14:48:54,https://www.vinted.es/items/7306995011-vestido-negro-zara-sin-estrenar,95383504,True,,,2025-10-13T21:38:27.401138
7303770414,Zara,Dresses,Vestido blanco zara,S / 36 / 8,Bueno,Women,4.0,EUR,2025-10-13T08:53:54,https://www.vinted.es/items/7303770414-vestido-blanco-zara,154664950,True,,,2025-10-13T21:38:27.401138
7305317552,Zara,Dresses,Vestido amarillo flecos,S / 36 / 8,Muy bueno,Women,6.0,EUR,2025-10-13T11:39:11,https://www.vinted.es/items/7305317552-vestido-amarillo-flecos,305087412,True,,,2025-10-13T21:38:27.401138
7293386317,Zara,Dresses,"Vestido corto, negro de seda Zara",S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-12T06:58:28,https://www.vinted.es/items/7293386317-vestido-corto-negro-de-seda-zara,40618226,True,,,2025-10-13T21:38:27.401138
7302890233,Zara,Dresses,vestido verde de zara,XS / 34 / 6,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-13T07:16:44,https://www.vinted.es/items/7302890233-vestido-verde-de-zara,183844770,True,,,2025-10-13T21:38:27.401138
7305855144,Zara,Dresses,Vestido verde encerado,S / 36 / 8,Nuevo con etiquetas,Women,10.0,EUR,2025-10-13T12:34:35,https://www.vinted.es/items/7305855144-vestido-verde-encerado,166406592,True,,,2025-10-13T21:38:27.401138
7305565152,Zara,Dresses,vestido lentejuelas negro hombreras,S / 36 / 8,Nuevo sin etiquetas,Women,12.0,EUR,2025-10-13T12:04:18,https://www.vinted.es/items/7305565152-vestido-lentejuelas-negro-hombreras,193244110,True,,,2025-10-13T21:38:27.401138
7307544781,Zara,Dresses,Vestio Zara Blanco,S / 36 / 8,Nuevo sin etiquetas,Women,4.0,EUR,2025-10-13T15:59:17,https://www.vinted.es/items/7307544781-vestio-zara-blanco,28645921,True,,,2025-10-13T21:38:27.401138
7308117426,Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,9.0,EUR,2025-10-13T18:08:35,https://www.vinted.es/items/7308117426-vestido-zara,85200763,True,,,2025-10-13T21:38:27.401138
7305829150,Zara,Dresses,Vestido de fiesta,S / 36 / 8,Muy bueno,Women,9.0,EUR,2025-10-13T12:31:52,https://www.vinted.es/items/7305829150-vestido-de-fiesta,25089950,True,,,2025-10-13T21:38:27.401138
7307657068,Zara,Dresses,Vestido Blanco Zara,XS / 34 / 6,Muy bueno,Women,5.0,EUR,2025-10-13T16:16:02,https://www.vinted.es/items/7307657068-vestido-blanco-zara,241541280,True,,,2025-10-13T21:38:27.401138
7298920658,Zara,Dresses,Vestido Zara,XS / 34 / 6,Muy bueno,Women,5.0,EUR,2025-10-12T13:50:22,https://www.vinted.es/items/7298920658-vestido-zara,106431178,True,,,2025-10-13T21:38:27.401138
7308082270,Zara,Dresses,Vestido largo,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-13T17:53:24,https://www.vinted.es/items/7308082270-vestido-largo,273929968,True,,,2025-10-13T21:38:27.401138
7298700649,Zara,Dresses,Vestido mini,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-12T13:29:01,https://www.vinted.es/items/7298700649-vestido-mini,133328079,True,,,2025-10-13T21:38:27.401138
7300724014,Zara,Dresses,Vestido flores,S / 36 / 8,Nuevo con etiquetas,Women,7.0,EUR,2025-10-12T18:52:34,https://www.vinted.es/items/7300724014-vestido-flores,70520360,True,,,2025-10-13T21:38:27.401138
7307931576,Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo con etiquetas,Women,20.0,EUR,2025-10-13T17:07:39,https://www.vinted.es/items/7307931576-vestido-zara,22947331,True,,,2025-10-13T21:38:27.401138
7306570372,Zara,Dresses,Vestido corto,XS / 34 / 6,Nuevo con etiquetas,Women,15.0,EUR,2025-10-13T13:56:26,https://www.vinted.es/items/7306570372-vestido-corto,42183512,True,,,2025-10-13T21:38:27.401138
7299594708,Zara,Dresses,Vestido gris Zara,M / 38 / 10,Muy bueno,Women,3.0,EUR,2025-10-12T15:02:24,https://www.vinted.es/items/7299594708-vestido-gris-zara,154755148,True,,,2025-10-13T21:38:27.401138
7304583934,Zara,Dresses,Vestido largo con apertura,S / 36 / 8,Muy bueno,Women,3.0,EUR,2025-10-13T10:20:05,https://www.vinted.es/items/7304583934-vestido-largo-con-apertura,162127444,True,,,2025-10-13T21:38:27.401138
7297385850,Zara,Dresses,precioso top satinado zara negro,S / 36 / 8,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-12T11:47:09,https://www.vinted.es/items/7297385850-precioso-top-satinado-zara-negro,155765903,True,,,2025-10-13T21:38:27.401138
