item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword,scrape_timestamp
7305565152,Zara,Dresses,vestido lentejuelas negro hombreras,S / 36 / 8,Nuevo sin etiquetas,Women,9.5,EUR,2025-10-13T12:04:18,https://www.vinted.es/items/7305565152-vestido-lentejuelas-negro-hombreras,193244110,True,,,2025-10-13T16:06:43.306698
7296706545,Zara,Dresses,Vestido corto Zara,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-12T11:00:32,https://www.vinted.es/items/7296706545-vestido-corto-zara,258948617,True,,,2025-10-13T16:06:43.306698
7293386317,Zara,Dresses,"Vestido corto, negro de seda Zara",S / 36 / 8,Muy bueno,Women,4.0,EUR,2025-10-12T06:58:28,https://www.vinted.es/items/7293386317-vestido-corto-negro-de-seda-zara,40618226,True,,,2025-10-13T16:06:43.306698
7305408588,Zara,Dresses,Vestido corto hombros descubiertos,M / 38 / 10,Nuevo sin etiquetas,Women,8.0,EUR,2025-10-13T11:48:26,https://www.vinted.es/items/7305408588-vestido-corto-hombros-descubiertos,210970349,True,,,2025-10-13T16:06:43.306698
7305467251,Zara,Dresses,Vestido Zara,M / 38 / 10,Nuevo con etiquetas,Women,10.0,EUR,2025-10-13T11:54:20,https://www.vinted.es/items/7305467251-vestido-zara,29970737,True,,,2025-10-13T16:06:43.306698
7305317552,Zara,Dresses,Vestido amarillo flecos,S / 36 / 8,Muy bueno,Women,6.0,EUR,2025-10-13T11:39:11,https://www.vinted.es/items/7305317552-vestido-amarillo-flecos,305087412,True,,,2025-10-13T16:06:43.306698
7301211856,Zara,Dresses,Vestido chocolate Zara,XS / 34 / 6,Nuevo con etiquetas,Women,12.0,EUR,2025-10-13T03:32:30,https://www.vinted.es/items/7301211856-vestido-chocolate-zara,31537487,True,,,2025-10-13T16:06:43.306698
7302890233,Zara,Dresses,vestido verde de zara,XS / 34 / 6,Nuevo sin etiquetas,Women,5.0,EUR,2025-10-13T07:16:44,https://www.vinted.es/items/7302890233-vestido-verde-de-zara,183844770,True,,,2025-10-13T16:06:43.306698
7307003538,Zara,Dresses,Vestido Zara canalé negro.,M / 38 / 10,Muy bueno,Women,7.0,EUR,2025-10-13T14:49:55,https://www.vinted.es/items/7307003538-vestido-zara-canale-negro,47155469,True,,,2025-10-13T16:06:43.306698
7302818525,Zara,Dresses,Vestido corsetero Zara,XS / 34 / 6,Nuevo con etiquetas,Women,10.0,EUR,2025-10-13T07:08:30,https://www.vinted.es/items/7302818525-vestido-corsetero-zara,109508627,True,,,2025-10-13T16:06:43.306698
7298700649,Zara,Dresses,Vestido mini,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-12T13:29:01,https://www.vinted.es/items/7298700649-vestido-mini,133328079,True,,,2025-10-13T16:06:43.306698
7305357193,Zara,Dresses,Vestido largo satinado,M / 38 / 10,Nuevo con etiquetas,Women,15.0,EUR,2025-10-13T11:43:14,https://www.vinted.es/items/7305357193-vestido-largo-satinado,305084728,True,,,2025-10-13T16:06:43.306698
7303264708,Zara,Dresses,vestido de lentejuelas,M / 38 / 10,Nuevo sin etiquetas,Women,15.0,EUR,2025-10-13T07:59:04,https://www.vinted.es/items/7303264708-vestido-de-lentejuelas,73497026,True,,,2025-10-13T16:06:43.306698
7295339597,Zara,Dresses,Vestido pantalon lunares,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-12T09:25:39,https://www.vinted.es/items/7295339597-vestido-pantalon-lunares,29850820,True,,,2025-10-13T16:06:43.306698
