item_id,brand_raw,category_raw,title,size_raw,condition_raw,audience,price,currency,published_at,listing_url,seller_id,visible,season,season_keyword,scrape_timestamp
7313322809,Zara,Dresses,Vestido negro encerado de Zara,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-14T13:04:16,https://www.vinted.es/items/7313322809-vestido-negro-encerado-de-zara,86713333,True,,,2025-10-14T22:48:00.820013
7313773947,Zara,Dresses,Zara dress,XL / 42 / 14,Muy bueno,Women,10.0,EUR,2025-10-14T14:01:08,https://www.vinted.es/items/7313773947-zara-dress,85151942,True,,,2025-10-14T22:48:00.820013
7314985391,Zara,Dresses,Zara mini dress,M / 38 / 10,Bueno,Women,3.0,EUR,2025-10-14T16:56:40,https://www.vinted.es/items/7314985391-zara-mini-dress,239118321,True,,,2025-10-14T22:48:00.820013
7315137327,Zara,Dresses,Vestido punto midi,M / 38 / 10,Nuevo con etiquetas,Women,25.0,EUR,2025-10-14T17:37:39,https://www.vinted.es/items/7315137327-vestido-punto-midi,192737084,True,,,2025-10-14T22:48:00.820013
7306655221,Zara,Dresses,Vestido corto de Zara,XS / 34 / 6,Muy bueno,Women,5.0,EUR,2025-10-13T14:07:23,https://www.vinted.es/items/7306655221-vestido-corto-de-zara,238904636,True,,,2025-10-14T22:48:00.820013
7312282777,Zara,Dresses,Vestido fiesta talla L sin estrenar,L / 40 / 12,Nuevo con etiquetas,Women,8.69,EUR,2025-10-14T11:06:44,https://www.vinted.es/items/7312282777-vestido-fiesta-talla-l-sin-estrenar,27399898,True,,,2025-10-14T22:48:00.820013
7314333348,Zara,Dresses,Vestido camisero,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-14T15:14:07,https://www.vinted.es/items/7314333348-vestido-camisero,141201364,True,,,2025-10-14T22:48:00.820013
7312142345,Zara,Dresses,"Vestido satinado, Zara",S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-14T10:50:57,https://www.vinted.es/items/7312142345-vestido-satinado-zara,305283743,True,,,2025-10-14T22:48:00.820013
7313197442,Zara,Dresses,Vestido,M / 38 / 10,Muy bueno,Women,5.5,EUR,2025-10-14T12:49:30,https://www.vinted.es/items/7313197442-vestido,294145687,True,,,2025-10-14T22:48:00.820013
7313349219,Zara,Dresses,Vestido marrón encerado de Zara,S / 36 / 8,Bueno,Women,10.0,EUR,2025-10-14T13:07:26,https://www.vinted.es/items/7313349219-vestido-marron-encerado-de-zara,86713333,True,,,2025-10-14T22:48:00.820013
7312327841,Zara,Dresses,Vestido corto,M / 38 / 10,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-14T11:11:50,https://www.vinted.es/items/7312327841-vestido-corto,28501040,True,,,2025-10-14T22:48:00.820013
7315089334,Zara,Dresses,Vestido drapeado,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-14T17:22:49,https://www.vinted.es/items/7315089334-vestido-drapeado,30333124,True,,,2025-10-14T22:48:00.820013
7313535905,Zara,Dresses,Vestido gris largo manga 3/4,M / 38 / 10,Nuevo con etiquetas,Women,8.5,EUR,2025-10-14T13:30:27,https://www.vinted.es/items/7313535905-vestido-gris-largo-manga-34,159572223,True,,,2025-10-14T22:48:00.820013
7314653456,Zara,Dresses,Vestido,L / 40 / 12,Muy bueno,Women,10.0,EUR,2025-10-14T15:58:12,https://www.vinted.es/items/7314653456-vestido,295579747,True,,,2025-10-14T22:48:00.820013
7310958503,Zara,Dresses,Vestido se abrocha adelante,M / 38 / 10,Muy bueno,Women,5.0,EUR,2025-10-14T08:33:30,https://www.vinted.es/items/7310958503-vestido-se-abrocha-adelante,165545663,True,,,2025-10-14T22:48:00.820013
7312463535,Zara,Dresses,Vestido de Zara,M / 38 / 10,Muy bueno,Women,8.0,EUR,2025-10-14T11:26:54,https://www.vinted.es/items/7312463535-vestido-de-zara,263387756,True,,,2025-10-14T22:48:00.820013
7313180934,Zara,Dresses,Vestido cuadros lentejuelas Zara talla S nuevo con etiqueta,S / 36 / 8,Nuevo con etiquetas,Women,30.0,EUR,2025-10-14T12:47:35,https://www.vinted.es/items/7313180934-vestido-cuadros-lentejuelas-zara-talla-s-nuevo-con-etiqueta,61875319,True,,,2025-10-14T22:48:00.820013
7311014581,Zara,Dresses,Vestido corto Zara,S / 36 / 8,Nuevo sin etiquetas,Women,6.0,EUR,2025-10-14T08:40:17,https://www.vinted.es/items/7311014581-vestido-corto-zara,136915391,True,,,2025-10-14T22:48:00.820013
7307890749,Zara,Dresses,Vestido crochet playero,S / 36 / 8,Muy bueno,Women,5.0,EUR,2025-10-13T16:58:16,https://www.vinted.es/items/7307890749-vestido-crochet-playero,56221968,True,,,2025-10-14T22:48:00.820013
7311883250,Zara,Dresses,Vestido largo transparente encaje,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-14T10:21:07,https://www.vinted.es/items/7311883250-vestido-largo-transparente-encaje,38350318,True,,,2025-10-14T22:48:00.820013
7313097978,Zara,Dresses,Vestido mini estilo kimono terciopelo negro,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-14T12:37:57,https://www.vinted.es/items/7313097978-vestido-mini-estilo-kimono-terciopelo-negro,88628501,True,,,2025-10-14T22:48:00.820013
7314538248,Zara,Dresses,Vestido Zara,S / 36 / 8,Muy bueno,Women,19.5,EUR,2025-10-14T15:41:57,https://www.vinted.es/items/7314538248-vestido-zara,47581954,True,,,2025-10-14T22:48:00.820013
7312127929,Zara,Dresses,Vestido vaquero zara,M / 38 / 10,Muy bueno,Women,10.0,EUR,2025-10-14T10:49:19,https://www.vinted.es/items/7312127929-vestido-vaquero-zara,46431102,True,,,2025-10-14T22:48:00.820013
7314572717,Zara,Dresses,Vestido granate,XS / 34 / 6,Nuevo con etiquetas,Women,15.0,EUR,2025-10-14T15:46:50,https://www.vinted.es/items/7314572717-vestido-granate,27887416,True,,,2025-10-14T22:48:00.820013
7313496502,Zara,Dresses,Vestido mido pegado,S / 36 / 8,Muy bueno,Women,7.0,EUR,2025-10-14T13:25:30,https://www.vinted.es/items/7313496502-vestido-mido-pegado,44469761,True,,,2025-10-14T22:48:00.820013
7306550206,Zara,Dresses,Vestido midi blanco de Zara,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-13T13:53:58,https://www.vinted.es/items/7306550206-vestido-midi-blanco-de-zara,296323423,True,,,2025-10-14T22:48:00.820013
7311991696,Zara,Dresses,Vestido Zara,L / 40 / 12,Muy bueno,Women,15.0,EUR,2025-10-14T10:33:37,https://www.vinted.es/items/7311991696-vestido-zara,30688655,True,,,2025-10-14T22:48:00.820013
7312598802,Zara,Dresses,Vestido Zara,S / 36 / 8,Nuevo sin etiquetas,Women,10.0,EUR,2025-10-14T11:41:54,https://www.vinted.es/items/7312598802-vestido-zara,234800625,True,,,2025-10-14T22:48:00.820013
7314309525,Zara,Dresses,Vestido de terciopelo rojo,L / 40 / 12,Nuevo con etiquetas,Women,20.0,EUR,2025-10-14T15:10:59,https://www.vinted.es/items/7314309525-vestido-de-terciopelo-rojo,283353820,True,,,2025-10-14T22:48:00.820013
7303770414,Zara,Dresses,Vestido blanco zara,S / 36 / 8,Bueno,Women,4.0,EUR,2025-10-13T08:53:54,https://www.vinted.es/items/7303770414-vestido-blanco-zara,154664950,True,,,2025-10-14T22:48:00.820013
7314403720,Zara,Dresses,Vestido cut out,S / 36 / 8,Nuevo con etiquetas,Women,35.0,EUR,2025-10-14T15:23:31,https://www.vinted.es/items/7314403720-vestido-cut-out,28418778,True,,,2025-10-14T22:48:00.820013
7312376295,Zara,Dresses,Vestido corto verde Zara,M / 38 / 10,Muy bueno,Women,14.0,EUR,2025-10-14T11:17:15,https://www.vinted.es/items/7312376295-vestido-corto-verde-zara,50296754,True,,,2025-10-14T22:48:00.820013
7312765689,Zara,Dresses,Vestido de Zara,L / 40 / 12,Muy bueno,Women,9.5,EUR,2025-10-14T12:00:24,https://www.vinted.es/items/7312765689-vestido-de-zara,292334631,True,,,2025-10-14T22:48:00.820013
7313867696,Zara,Dresses,Vestido Zara talla M,M / 38 / 10,Nuevo sin etiquetas,Women,18.0,EUR,2025-10-14T14:13:31,https://www.vinted.es/items/7313867696-vestido-zara-talla-m,28344604,True,,,2025-10-14T22:48:00.820013
7314754398,Zara,Dresses,Vestido Zara nuevo,S / 36 / 8,Nuevo con etiquetas,Women,11.0,EUR,2025-10-14T16:13:34,https://www.vinted.es/items/7314754398-vestido-zara-nuevo,187143831,True,,,2025-10-14T22:48:00.820013
7312350484,Zara,Dresses,Vestido vaquero,S / 36 / 8,Muy bueno,Women,8.0,EUR,2025-10-14T11:14:23,https://www.vinted.es/items/7312350484-vestido-vaquero,29894416,True,,,2025-10-14T22:48:00.820013
7314450952,Zara,Dresses,Vestido zara,L / 40 / 12,Nuevo sin etiquetas,Women,19.95,EUR,2025-10-14T15:29:55,https://www.vinted.es/items/7314450952-vestido-zara,21976357,True,,,2025-10-14T22:48:00.820013
7313563007,Zara,Dresses,vestido corto rojo del zara,S / 36 / 8,Muy bueno,Women,10.0,EUR,2025-10-14T13:33:54,https://www.vinted.es/items/7313563007-vestido-corto-rojo-del-zara,287476735,True,,,2025-10-14T22:48:00.820013
